repo,time_period,pBFC_rate,pRevert_rate,pBIC_rate,pBIC_count,total_commits_prod,unique_authors,avg_commits_per_author,total_commits_emotions,frustration_count,frustration_ratio,avg_frustration_score,satisfaction_count,satisfaction_ratio,avg_satisfaction_score,neutral_count,neutral_ratio,avg_neutral_score,caution_count,caution_ratio,avg_caution_score,avg_emotion_score_overall,avg_files_changed,avg_lines_added,avg_lines_deleted,commits_with_churn
pytorch/pytorch,2020-Q3,0.9090909090909091,0.09090909090909091,0.0,0,11,10,1.1,11,2,0.18181818181818182,0.77238135,6,0.5454545454545454,0.9357965766666667,2,0.18181818181818182,0.999152425,1,0.09090909090909091,0.9995272,0.9233976554545454,0.0,0.0,0.0,0
pytorch/pytorch,2020-Q4,0.9,0.0,0.1,1,10,10,1.0,10,0,0.0,,6,0.6,0.9940123366666667,3,0.3,0.9984139633333333,1,0.1,0.9683317,0.9927647609999999,0.0,0.0,0.0,0
pytorch/pytorch,2021-Q1,1.0,0.0,0.0,0,12,12,1.0,12,2,0.16666666666666666,0.9958074,6,0.5,0.9291604266666668,2,0.16666666666666666,0.96190115,2,0.16666666666666666,0.9992884799999999,0.9574130516666667,0.0,0.0,0.0,0
pytorch/pytorch,2021-Q2,1.0,0.0,0.0,0,3,3,1.0,3,0,0.0,,1,0.3333333333333333,0.9945484,1,0.3333333333333333,0.9519313,1,0.3333333333333333,0.9972819,0.9812538666666667,0.0,0.0,0.0,0
rstudio/rstudio,2011-Q1,0.0,0.0,1.0,3,3,1,3.0,3,0,0.0,,2,0.6666666666666666,0.98268097,1,0.3333333333333333,0.9755735,0,0.0,,0.9803118133333334,0.0,0.0,0.0,0
rstudio/rstudio,2011-Q2,0.0,0.0,1.0,3,3,1,3.0,3,0,0.0,,0,0.0,,3,1.0,0.9935164666666667,0,0.0,,0.9935164666666667,0.0,0.0,0.0,0
rstudio/rstudio,2011-Q3,0.0,0.0,1.0,3,3,2,1.5,3,0,0.0,,0,0.0,,2,0.6666666666666666,0.872632775,1,0.3333333333333333,0.99302673,0.9127640933333333,0.0,0.0,0.0,0
rstudio/rstudio,2011-Q4,0.0,0.0,0.8,4,5,2,2.5,5,0,0.0,,2,0.4,0.8124978650000001,2,0.4,0.99606408,1,0.2,0.99302673,0.922030124,0.0,0.0,0.0,0
rstudio/rstudio,2012-Q1,0.5,0.25,0.5,2,4,2,2.0,4,2,0.5,0.98456422,2,0.5,0.9930492049999999,0,0.0,,0,0.0,,0.9888067125,0.0,0.0,0.0,0
rstudio/rstudio,2012-Q2,0.0,0.5,1.0,2,2,1,2.0,2,0,0.0,,1,0.5,0.99856,0,0.0,,1,0.5,0.9996264,0.9990932,0.0,0.0,0.0,0
rstudio/rstudio,2012-Q3,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,0,0.0,,2,1.0,0.99367545,0,0.0,,0.99367545,0.0,0.0,0.0,0
rstudio/rstudio,2013-Q1,0.0,0.0,1.0,2,2,1,2.0,2,0,0.0,,1,0.5,0.9987338,1,0.5,0.99887186,0,0.0,,0.99880283,0.0,0.0,0.0,0
rstudio/rstudio,2013-Q2,0.0,0.0,0.5,1,2,2,1.0,2,0,0.0,,1,0.5,0.64961916,1,0.5,0.993614,0,0.0,,0.8216165799999999,0.0,0.0,0.0,0
rstudio/rstudio,2013-Q3,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,0,0.0,,1,0.5,0.7076282,1,0.5,0.9976035,0.8526158500000001,0.0,0.0,0.0,0
rstudio/rstudio,2013-Q4,0.0,0.0,1.0,2,2,1,2.0,2,1,0.5,0.99648005,1,0.5,0.998357,0,0.0,,0,0.0,,0.9974185250000001,0.0,0.0,0.0,0
rstudio/rstudio,2014-Q1,0.0,0.0,1.0,3,3,2,1.5,3,0,0.0,,1,0.3333333333333333,0.9965849,2,0.6666666666666666,0.99843215,0,0.0,,0.9978164,0.0,0.0,0.0,0
rstudio/rstudio,2014-Q2,0.3333333333333333,0.0,0.6666666666666666,2,3,1,3.0,3,2,0.6666666666666666,0.763007555,0,0.0,,1,0.3333333333333333,0.9991435,0,0.0,,0.8417195366666667,0.0,0.0,0.0,0
rstudio/rstudio,2014-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.99294055,0,0.0,,0.99294055,0.0,0.0,0.0,0
rstudio/rstudio,2014-Q4,0.14285714285714285,0.0,0.7142857142857143,5,7,3,2.3333333333333335,7,3,0.42857142857142855,0.8657290333333334,1,0.14285714285714285,0.5028947,3,0.42857142857142855,0.9091261199999999,0,0.0,,0.8324943085714286,0.0,0.0,0.0,0
rstudio/rstudio,2015-Q1,0.14285714285714285,0.0,0.8571428571428571,6,7,5,1.4,7,1,0.14285714285714285,0.5521779,2,0.2857142857142857,0.99917595,3,0.42857142857142855,0.9953191733333333,1,0.14285714285714285,0.9979418,0.9334898742857144,0.0,0.0,0.0,0
rstudio/rstudio,2015-Q2,0.0,0.0,1.0,6,6,4,1.5,6,0,0.0,,5,0.8333333333333334,0.99322026,1,0.16666666666666666,0.99849594,0,0.0,,0.99409954,0.0,0.0,0.0,0
rstudio/rstudio,2015-Q3,0.0,0.0,1.0,5,5,3,1.6666666666666667,5,0,0.0,,2,0.4,0.99773042,2,0.4,0.9968510500000001,1,0.2,0.99809045,0.9974506780000001,0.0,0.0,0.0,0
rstudio/rstudio,2015-Q4,0.0,0.0,1.0,3,3,2,1.5,3,0,0.0,,1,0.3333333333333333,0.99898607,2,0.6666666666666666,0.99791505,0,0.0,,0.9982720566666666,0.0,0.0,0.0,0
rstudio/rstudio,2016-Q1,0.0,0.0,0.8333333333333334,5,6,3,2.0,6,0,0.0,,5,0.8333333333333334,0.91465447,1,0.16666666666666666,0.99851555,0,0.0,,0.9286313166666668,0.0,0.0,0.0,0
rstudio/rstudio,2016-Q2,0.0,0.0,1.0,5,5,3,1.6666666666666667,5,1,0.2,0.98271376,1,0.2,0.7929779,0,0.0,,3,0.6,0.9903522533333332,0.9493496840000001,0.0,0.0,0.0,0
rstudio/rstudio,2016-Q3,0.3333333333333333,0.0,0.3333333333333333,1,3,2,1.5,3,0,0.0,,1,0.3333333333333333,0.9597282,1,0.3333333333333333,0.58104855,1,0.3333333333333333,0.99937797,0.84671824,0.0,0.0,0.0,0
rstudio/rstudio,2016-Q4,0.3333333333333333,0.0,0.6666666666666666,2,3,3,1.0,3,0,0.0,,1,0.3333333333333333,0.58200824,2,0.6666666666666666,0.9973532199999999,0,0.0,,0.8589048933333333,0.0,0.0,0.0,0
rstudio/rstudio,2017-Q1,0.2,0.0,0.8,4,5,3,1.6666666666666667,5,0,0.0,,2,0.4,0.9743056,2,0.4,0.9903943500000001,1,0.2,0.9977596,0.9854319,0.0,0.0,0.0,0
rstudio/rstudio,2017-Q2,0.0,0.0,1.0,7,7,3,2.3333333333333335,7,0,0.0,,2,0.2857142857142857,0.9340148500000001,5,0.7142857142857143,0.9333763600000001,0,0.0,,0.9335587857142856,0.0,0.0,0.0,0
rstudio/rstudio,2017-Q3,0.0,0.0,1.0,3,3,3,1.0,3,0,0.0,,2,0.6666666666666666,0.9106730999999999,1,0.3333333333333333,0.99835986,0,0.0,,0.9399020199999999,0.0,0.0,0.0,0
rstudio/rstudio,2017-Q4,1.0,0.0,0.0,0,2,2,1.0,2,1,0.5,0.9987919,1,0.5,0.99627954,0,0.0,,0,0.0,,0.9975357199999999,0.0,0.0,0.0,0
rstudio/rstudio,2018-Q1,0.6,0.0,0.4,2,5,3,1.6666666666666667,5,0,0.0,,4,0.8,0.9506398625,0,0.0,,1,0.2,0.9987889,0.96026967,0.0,0.0,0.0,0
rstudio/rstudio,2018-Q2,0.0,0.0,1.0,4,4,3,1.3333333333333333,4,0,0.0,,2,0.5,0.9945082949999999,2,0.5,0.9923806,0,0.0,,0.9934444474999999,0.0,0.0,0.0,0
rstudio/rstudio,2018-Q3,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,0,0.0,,1,0.5,0.9680333,1,0.5,0.99910164,0.98356747,0.0,0.0,0.0,0
rstudio/rstudio,2018-Q4,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,2,1.0,0.99350747,0,0.0,,0,0.0,,0.99350747,0.0,0.0,0.0,0
rstudio/rstudio,2019-Q1,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,1,0.5,0.9137498,1,0.5,0.99785405,0,0.0,,0.955801925,0.0,0.0,0.0,0
rstudio/rstudio,2019-Q2,0.0,0.0,0.3333333333333333,1,3,2,1.5,3,0,0.0,,2,0.6666666666666666,0.600046925,1,0.3333333333333333,0.9980236,0,0.0,,0.7327058166666666,0.0,0.0,0.0,0
rstudio/rstudio,2019-Q3,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,2,1.0,0.98882282,0,0.0,,0,0.0,,0.98882282,0.0,0.0,0.0,0
rstudio/rstudio,2019-Q4,0.0,0.0,1.0,5,5,4,1.25,5,1,0.2,0.6582185,0,0.0,,3,0.6,0.9776921433333333,1,0.2,0.9931016,0.916879306,0.0,0.0,0.0,0
rstudio/rstudio,2020-Q1,0.125,0.0,0.875,7,8,4,2.0,8,1,0.125,0.9969598,2,0.25,0.90884082,4,0.5,0.9310967575,1,0.125,0.99812955,0.9421447525,0.0,0.0,0.0,0
rstudio/rstudio,2020-Q2,0.2,0.0,0.8,8,10,5,2.0,10,1,0.1,0.57193106,4,0.4,0.9829289475,4,0.4,0.9966554575,1,0.1,0.999587,0.948985568,0.0,0.0,0.0,0
rstudio/rstudio,2020-Q3,0.2222222222222222,0.0,0.5555555555555556,5,9,7,1.2857142857142858,9,2,0.2222222222222222,0.997187915,4,0.4444444444444444,0.8544745874999999,3,0.3333333333333333,0.7614248,0,0.0,,0.8551720644444445,0.0,0.0,0.0,0
rstudio/rstudio,2020-Q4,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,0,0.0,,1,0.5,0.99902534,1,0.5,0.8563302,0.9276777700000001,0.0,0.0,0.0,0
rstudio/rstudio,2021-Q1,0.5,0.0,0.5,1,2,2,1.0,2,1,0.5,0.9861347,0,0.0,,1,0.5,0.8933525,0,0.0,,0.9397436,0.0,0.0,0.0,0
rust-lang/rust,2010-Q3,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,1,0.5,0.83860385,1,0.5,0.9901716,0,0.0,,0.9143877250000001,0.0,0.0,0.0,0
rust-lang/rust,2010-Q4,0.5,0.0,0.5,1,2,1,2.0,2,0,0.0,,1,0.5,0.9981552,1,0.5,0.9492301,0,0.0,,0.97369265,0.0,0.0,0.0,0
rust-lang/rust,2011-Q1,0.6666666666666666,0.0,0.3333333333333333,1,3,2,1.5,3,1,0.3333333333333333,0.9585783,1,0.3333333333333333,0.9966266,1,0.3333333333333333,0.998574,0,0.0,,0.9845929666666667,0.0,0.0,0.0,0
rust-lang/rust,2011-Q2,0.25,0.0,0.625,5,8,6,1.3333333333333333,8,1,0.125,0.9993938,3,0.375,0.99929625,4,0.5,0.9135256125,0,0.0,,0.956423125,0.0,0.0,0.0,0
rust-lang/rust,2011-Q3,0.1111111111111111,0.0,0.8888888888888888,8,9,6,1.5,9,4,0.4444444444444444,0.9953212575,0,0.0,,5,0.5555555555555556,0.96849355,0,0.0,,0.9804169755555555,0.0,0.0,0.0,0
rust-lang/rust,2011-Q4,0.42857142857142855,0.0,0.5714285714285714,4,7,5,1.4,7,2,0.2857142857142857,0.90972048,1,0.14285714285714285,0.83848995,4,0.5714285714285714,0.99352749,0,0.0,,0.94743441,0.0,0.0,0.0,0
rust-lang/rust,2012-Q1,0.2,0.0,0.8,8,10,6,1.6666666666666667,10,2,0.2,0.773474455,3,0.3,0.9102012500000001,5,0.5,0.9963081300000001,0,0.0,,0.9259093310000001,0.0,0.0,0.0,0
rust-lang/rust,2012-Q2,0.0,0.0,1.0,8,8,6,1.3333333333333333,8,1,0.125,0.40392086,3,0.375,0.9987254033333333,4,0.5,0.9983284875,0,0.0,,0.9241763775,0.0,0.0,0.0,0
rust-lang/rust,2012-Q3,0.45454545454545453,0.18181818181818182,0.5454545454545454,6,11,10,1.1,11,2,0.18181818181818182,0.9937815249999999,4,0.36363636363636365,0.9780162225,5,0.45454545454545453,0.828765768,0,0.0,,0.9130415254545454,0.0,0.0,0.0,0
rust-lang/rust,2012-Q4,0.2857142857142857,0.0,0.5714285714285714,4,7,4,1.75,7,2,0.2857142857142857,0.973523575,3,0.42857142857142855,0.9417133033333333,2,0.2857142857142857,0.7522092,0,0.0,,0.8966579228571429,0.0,0.0,0.0,0
rust-lang/rust,2013-Q1,0.18181818181818182,0.0,0.8181818181818182,9,11,6,1.8333333333333333,11,0,0.0,,4,0.36363636363636365,0.94367798,7,0.6363636363636364,0.9373275671428571,0,0.0,,0.9396368081818182,0.0,0.0,0.0,0
rust-lang/rust,2013-Q2,0.1,0.0,0.8,8,10,7,1.4285714285714286,10,1,0.1,0.904123,7,0.7,0.9477553442857143,2,0.2,0.96892682,0,0.0,,0.947626405,0.0,0.0,0.0,0
rust-lang/rust,2013-Q3,0.35714285714285715,0.0,0.5714285714285714,8,14,7,2.0,14,0,0.0,,11,0.7857142857142857,0.9012202699999999,2,0.14285714285714285,0.98690938,1,0.07142857142857142,0.90548813,0.9137664185714286,0.0,0.0,0.0,0
rust-lang/rust,2013-Q4,0.36363636363636365,0.0,0.6363636363636364,7,11,9,1.2222222222222223,11,1,0.09090909090909091,0.94079036,5,0.45454545454545453,0.944147388,5,0.45454545454545453,0.9212755539999999,0,0.0,,0.9334459154545454,0.0,0.0,0.0,0
rust-lang/rust,2014-Q1,0.25,0.0,0.6666666666666666,8,12,8,1.5,12,3,0.25,0.8879726533333333,4,0.3333333333333333,0.909019375,5,0.4166666666666667,0.9488358480000001,0,0.0,,0.9203478916666666,0.0,0.0,0.0,0
rust-lang/rust,2014-Q2,0.16666666666666666,0.0,0.8333333333333334,10,12,8,1.5,12,0,0.0,,8,0.6666666666666666,0.98348537625,3,0.25,0.9313961866666668,1,0.08333333333333333,0.9995591,0.9718025558333334,0.0,0.0,0.0,0
rust-lang/rust,2014-Q3,0.5,0.0,0.5,6,12,10,1.2,12,3,0.25,0.9575878933333333,6,0.5,0.9935899033333334,3,0.25,0.9732701066666666,0,0.0,,0.9795094516666666,0.0,0.0,0.0,0
rust-lang/rust,2014-Q4,0.25,0.0,0.75,12,16,9,1.7777777777777777,16,1,0.0625,0.9996444,6,0.375,0.9961164766666667,6,0.375,0.936798865,3,0.1875,0.9869515666666667,0.972374446875,0.0,0.0,0.0,0
rust-lang/rust,2015-Q1,0.3684210526315789,0.0,0.631578947368421,12,19,12,1.5833333333333333,19,3,0.15789473684210525,0.9457365966666668,7,0.3684210526315789,0.99538126,3,0.15789473684210525,0.98959881,6,0.3157894736842105,0.979872535,0.9817321184210527,0.0,0.0,0.0,0
rust-lang/rust,2015-Q2,0.375,0.0,0.625,10,16,12,1.3333333333333333,16,5,0.3125,0.891124388,8,0.5,0.8904216149999999,2,0.125,0.966527465,1,0.0625,0.99774194,0.906861983125,0.0,0.0,0.0,0
rust-lang/rust,2015-Q3,0.4,0.0,0.6,9,15,12,1.25,15,3,0.2,0.8623608433333333,8,0.5333333333333333,0.999067445,2,0.13333333333333333,0.75582532,2,0.13333333333333333,0.904105975,0.9266323120000001,0.0,0.0,0.0,0
rust-lang/rust,2015-Q4,0.3333333333333333,0.0,0.5833333333333334,7,12,11,1.0909090909090908,12,2,0.16666666666666666,0.9608024,4,0.3333333333333333,0.9861653,5,0.4166666666666667,0.931385698,1,0.08333333333333333,0.8410057,0.9470166825,0.0,0.0,0.0,0
rust-lang/rust,2016-Q1,0.29411764705882354,0.0,0.7058823529411765,12,17,12,1.4166666666666667,17,4,0.23529411764705882,0.99266921,8,0.47058823529411764,0.9195196225,4,0.23529411764705882,0.9272751075,1,0.058823529411764705,0.9886126,0.9426204029411764,0.0,0.0,0.0,0
rust-lang/rust,2016-Q2,0.3333333333333333,0.0,0.6,9,15,11,1.3636363636363635,15,3,0.2,0.9942385699999999,8,0.5333333333333333,0.86606873125,3,0.2,0.9828203666666666,1,0.06666666666666667,0.9995732,0.923953324,0.0,0.0,0.0,0
rust-lang/rust,2016-Q3,0.13333333333333333,0.0,0.8,12,15,15,1.0,15,3,0.2,0.9972202,4,0.26666666666666666,0.9302652975,8,0.5333333333333333,0.89671007125,0,0.0,,0.9257601573333333,0.0,0.0,0.0,0
rust-lang/rust,2016-Q4,0.26666666666666666,0.0,0.6666666666666666,10,15,13,1.1538461538461537,15,5,0.3333333333333333,0.9696406059999999,4,0.26666666666666666,0.96148294,5,0.3333333333333333,0.91567246,1,0.06666666666666667,0.9987577,0.951416986,0.0,0.0,0.0,0
rust-lang/rust,2017-Q1,0.4666666666666667,0.0,0.4666666666666667,7,15,10,1.5,15,3,0.2,0.986508,8,0.5333333333333333,0.924698485,2,0.13333333333333333,0.99569398,2,0.13333333333333333,0.69535865,0.9159478093333334,0.0,0.0,0.0,0
rust-lang/rust,2017-Q2,0.14285714285714285,0.0,0.7142857142857143,10,14,14,1.0,14,3,0.21428571428571427,0.9637375533333333,3,0.21428571428571427,0.9927148633333333,5,0.35714285714285715,0.852175512,3,0.21428571428571427,0.8602270633333333,0.9079225714285714,0.0,0.0,0.0,0
rust-lang/rust,2017-Q3,0.3125,0.0,0.625,10,16,14,1.1428571428571428,16,1,0.0625,0.9995414,10,0.625,0.9288241490000001,4,0.25,0.9532845875,1,0.0625,0.9324004,0.9395826025,0.0,0.0,0.0,0
rust-lang/rust,2017-Q4,0.375,0.0,0.5,8,16,14,1.1428571428571428,16,1,0.0625,0.94017667,10,0.625,0.937270603,5,0.3125,0.867803648,0,0.0,,0.91574380875,0.0,0.0,0.0,0
rust-lang/rust,2018-Q1,0.5,0.0,0.5,8,16,14,1.1428571428571428,16,6,0.375,0.966239495,3,0.1875,0.9880784166666666,4,0.25,0.8758646,3,0.1875,0.9111082233333333,0.9374034556249999,0.0,0.0,0.0,0
rust-lang/rust,2018-Q2,0.2631578947368421,0.0,0.7368421052631579,14,19,14,1.3571428571428572,19,2,0.10526315789473684,0.9935197,8,0.42105263157894735,0.9652217775,8,0.42105263157894735,0.96402563875,1,0.05263157894736842,0.9976229,0.9694021910526316,0.0,0.0,0.0,0
rust-lang/rust,2018-Q3,0.2857142857142857,0.0,0.6190476190476191,13,21,18,1.1666666666666667,21,2,0.09523809523809523,0.99168297,11,0.5238095238095238,0.9503326227272727,7,0.3333333333333333,0.9107350957142858,1,0.047619047619047616,0.99914515,0.9433959814285715,0.0,0.0,0.0,0
rust-lang/rust,2018-Q4,0.5238095238095238,0.0,0.47619047619047616,10,21,17,1.2352941176470589,21,2,0.09523809523809523,0.7712068750000001,9,0.42857142857142855,0.9449524244444445,8,0.38095238095238093,0.963484505,2,0.09523809523809523,0.9771344049999999,0.9385300200000001,0.0,0.0,0.0,0
rust-lang/rust,2019-Q1,0.38095238095238093,0.0,0.6190476190476191,13,21,14,1.5,21,3,0.14285714285714285,0.9828615333333334,8,0.38095238095238093,0.98690822,9,0.42857142857142855,0.982129798888889,1,0.047619047619047616,0.99953747,0.98488362,0.0,0.0,0.0,0
rust-lang/rust,2019-Q2,0.2222222222222222,0.0,0.7777777777777778,14,18,14,1.2857142857142858,18,0,0.0,,8,0.4444444444444444,0.99180197,8,0.4444444444444444,0.99601511125,2,0.1111111111111111,0.81619245,0.9741623083333333,0.0,0.0,0.0,0
rust-lang/rust,2019-Q3,0.30434782608695654,0.0,0.6956521739130435,16,23,15,1.5333333333333334,23,3,0.13043478260869565,0.7881052066666667,10,0.43478260869565216,0.9769485619999999,10,0.43478260869565216,0.990812646,0,0.0,,0.9583446826086955,0.0,0.0,0.0,0
rust-lang/rust,2019-Q4,0.2916666666666667,0.0,0.7083333333333334,17,24,17,1.411764705882353,24,4,0.16666666666666666,0.9985733649999999,5,0.20833333333333334,0.922064746,13,0.5416666666666666,0.9667177238461538,2,0.08333333333333333,0.999383825,0.9654464687500001,0.0,0.0,0.0,0
rust-lang/rust,2020-Q1,0.24,0.04,0.76,19,25,16,1.5625,25,2,0.08,0.824785675,10,0.4,0.9313650450000001,12,0.48,0.9604263808333333,1,0.04,0.59644395,0.9233912928,0.0,0.0,0.0,0
rust-lang/rust,2020-Q2,0.16,0.0,0.84,21,25,15,1.6666666666666667,25,3,0.12,0.9983863199999999,7,0.28,0.9756940642857143,13,0.52,0.9722874992307692,2,0.08,0.9996210050000001,0.9785598764,0.0,0.0,0.0,0
rust-lang/rust,2020-Q3,0.2608695652173913,0.0,0.6956521739130435,16,23,18,1.2777777777777777,23,1,0.043478260869565216,0.96768445,12,0.5217391304347826,0.933622345,8,0.34782608695652173,0.978132985,2,0.08695652173913043,0.9918488,0.9556484378260869,0.0,0.0,0.0,0
rust-lang/rust,2020-Q4,0.12,0.04,0.76,19,25,20,1.25,25,5,0.2,0.917098648,10,0.4,0.888606218,10,0.4,0.9039280350000001,0,0.0,,0.9004334308,0.0,0.0,0.0,0
rust-lang/rust,2021-Q1,0.17391304347826086,0.0,0.8260869565217391,19,23,19,1.2105263157894737,23,3,0.13043478260869565,0.9855455666666666,9,0.391304347826087,0.9922523599999999,9,0.391304347826087,0.9315184911111112,2,0.08695652173913043,0.998847605,0.9681856334782609,0.0,0.0,0.0,0
rust-lang/rust,2021-Q2,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.9417974,0,0.0,,0,0.0,,0.9417974,0.0,0.0,0.0,0
scikit-learn/scikit-learn,2010-Q1,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,1,0.5,0.9963911,1,0.5,0.9989505,0,0.0,,0.9976708,3.0,1.5,1.0,2
scikit-learn/scikit-learn,2010-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.9981762,0,0.0,,0,0.0,,0.9981762,1.0,65.0,0.0,1
scikit-learn/scikit-learn,2010-Q3,0.0,0.0,1.0,3,3,2,1.5,3,0,0.0,,1,0.3333333333333333,0.9979674,2,0.6666666666666666,0.88975954,0,0.0,,0.9258288266666667,1.3333333333333333,8.0,1.0,3
scikit-learn/scikit-learn,2010-Q4,0.3333333333333333,0.3333333333333333,0.6666666666666666,2,3,2,1.5,3,2,0.6666666666666666,0.9948680999999999,0,0.0,,1,0.3333333333333333,0.9986663,0,0.0,,0.9961341666666667,0.6666666666666666,2.6666666666666665,3.333333333333333,3
scikit-learn/scikit-learn,2011-Q1,0.5,0.0,0.5,1,2,2,1.0,2,1,0.5,0.9912315,1,0.5,0.9986082,0,0.0,,0,0.0,,0.99491985,3.5,515.5,411.0,2
scikit-learn/scikit-learn,2011-Q2,0.16666666666666666,0.0,0.8333333333333334,5,6,4,1.5,6,0,0.0,,1,0.16666666666666666,0.9988017,4,0.6666666666666666,0.9986018,1,0.16666666666666666,0.9995371,0.9987910000000001,0.6666666666666666,2.0,2.5,6
scikit-learn/scikit-learn,2011-Q3,0.2857142857142857,0.0,0.7142857142857143,5,7,6,1.1666666666666667,7,1,0.14285714285714285,0.9994791,3,0.42857142857142855,0.9909923033333333,3,0.42857142857142855,0.9255032233333335,0,0.0,,0.9641379542857142,3.0,116.28571428571428,86.71428571428571,7
scikit-learn/scikit-learn,2011-Q4,0.14285714285714285,0.0,0.5714285714285714,4,7,5,1.4,7,0,0.0,,5,0.7142857142857143,0.85219322,2,0.2857142857142857,0.98006428,0,0.0,,0.8887278085714286,6.285714285714286,379.8571428571428,15.0,7
scikit-learn/scikit-learn,2012-Q1,0.14285714285714285,0.0,0.8571428571428571,6,7,5,1.4,7,2,0.2857142857142857,0.99850942,1,0.14285714285714285,0.99903274,4,0.5714285714285714,0.9864486100000001,0,0.0,,0.9916922885714285,1.4285714285714286,39.57142857142857,23.857142857142858,7
scikit-learn/scikit-learn,2012-Q2,0.0,0.0,0.6666666666666666,2,3,3,1.0,3,1,0.3333333333333333,0.95827216,0,0.0,,2,0.6666666666666666,0.764774335,0,0.0,,0.82927361,2.0,890.6666666666666,205.0,3
scikit-learn/scikit-learn,2012-Q3,0.6666666666666666,0.0,0.3333333333333333,1,3,3,1.0,3,0,0.0,,1,0.3333333333333333,0.9991265,2,0.6666666666666666,0.904446155,0,0.0,,0.93600627,2.0,630.3333333333334,435.0,3
scikit-learn/scikit-learn,2012-Q4,0.3333333333333333,0.0,0.6666666666666666,4,6,5,1.2,6,0,0.0,,5,0.8333333333333334,0.9785737259999999,1,0.16666666666666666,0.8268928,0,0.0,,0.9532935716666667,1.0,30.0,3.0,6
scikit-learn/scikit-learn,2013-Q1,0.3333333333333333,0.0,0.6666666666666666,2,3,2,1.5,3,1,0.3333333333333333,0.9996099,2,0.6666666666666666,0.99925432,0,0.0,,0,0.0,,0.9993728466666667,1.6666666666666667,17.666666666666668,16.666666666666668,3
scikit-learn/scikit-learn,2013-Q2,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,1,0.5,0.9965178,1,0.5,0.99655956,0,0.0,,0.99653868,1.5,76.5,80.5,2
scikit-learn/scikit-learn,2013-Q3,0.25,0.0,0.625,5,8,5,1.6,8,0,0.0,,4,0.5,0.8984181375,3,0.375,0.9910931766666667,1,0.125,0.9887899,0.9444677475,1.625,40.25,23.25,8
scikit-learn/scikit-learn,2013-Q4,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.548003,0,0.0,,0,0.0,,0.548003,0.0,0.0,0.0,1
scikit-learn/scikit-learn,2014-Q1,0.6666666666666666,0.0,0.3333333333333333,1,3,3,1.0,3,0,0.0,,3,1.0,0.99642332,0,0.0,,0,0.0,,0.99642332,1.3333333333333333,256.6666666666667,232.66666666666663,3
scikit-learn/scikit-learn,2014-Q2,1.0,0.0,0.0,0,2,2,1.0,2,0,0.0,,1,0.5,0.83361244,1,0.5,0.968555,0,0.0,,0.90108372,2.5,17.0,17.0,2
scikit-learn/scikit-learn,2014-Q3,0.0,0.0,0.6666666666666666,2,3,3,1.0,3,0,0.0,,0,0.0,,3,1.0,0.8496351133333334,0,0.0,,0.8496351133333334,1.3333333333333333,884.0,877.3333333333334,3
scikit-learn/scikit-learn,2014-Q4,0.5,0.0,0.5,1,2,2,1.0,2,1,0.5,0.89493585,1,0.5,0.9984529,0,0.0,,0,0.0,,0.946694375,0.5,2.5,1.5,2
scikit-learn/scikit-learn,2015-Q1,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,1,0.5,0.9968912,0,0.0,,1,0.5,0.9996082,0.9982496999999999,1.0,11.5,12.0,2
scikit-learn/scikit-learn,2015-Q2,1.0,0.0,0.0,0,2,2,1.0,2,0,0.0,,2,1.0,0.9739021800000001,0,0.0,,0,0.0,,0.9739021800000001,0.5,1.5,1.5,2
scikit-learn/scikit-learn,2015-Q3,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,1,0.5,0.6243624,1,0.5,0.9898441,0,0.0,,0.8071032499999999,0.5,0.5,0.5,2
scikit-learn/scikit-learn,2015-Q4,0.6666666666666666,0.0,0.3333333333333333,1,3,3,1.0,3,1,0.3333333333333333,0.9996556,0,0.0,,1,0.3333333333333333,0.92899144,1,0.3333333333333333,0.99085826,0.9731684333333334,1.0,1.3333333333333333,2.0,3
scikit-learn/scikit-learn,2016-Q1,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.9607164,0,0.0,,0,0.0,,0.9607164,1.0,0.0,1.0,1
scikit-learn/scikit-learn,2016-Q3,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.58579123,0,0.0,,0,0.0,,0.58579123,1.0,4.0,0.0,1
